input,label
孩子不舒服，需要找最近的医院或诊所,出行
我饿了，找一下前方最近的服务区，看看有什么餐厅,出行
长途出发前，推荐几个我家附近能给轮胎充气的汽修店,出行
我感觉身体不适，需要找到一个能临时停车休息的安全区域,出行
附近有没有评分4.5以上、人均消费200元以下的粤菜馆,出行
附近有没有国庆期间仍然营业的汽车服务中心,出行
我想看大熊猫，是去成都熊猫基地好还是重庆动物园好？,出行
上海迪士尼怎么玩比较省时？,出行
从观音桥怎么坐地铁去重庆动物园？,出行
带5岁小孩去重庆科技馆，适合玩吗？,出行
去上海迪士尼能带吃的吗？,出行
明天去金佛山会堵车吗？,出行
从重庆到杭州的自驾高速费大概多少钱？,出行
去珠海长隆停车方便吗？,出行
冬天去阿勒泰雪乡需要换雪地胎吗？,出行
去稻城亚丁海拔高会不会对续航有影响？,出行
广州外地车牌有限行时间？,出行
去青海湖沿途充电桩够用吗？,出行
独库公路什么时候封路？,出行
去崇礼滑雪租雪具贵不贵？,出行
深圳回长沙高速有几个服务区能充电？,出行
去婺源看油菜花门票多少钱？,出行
去长隆动物园可以带狗吗？,出行
去恩施大峡谷需要提前订票吗？,出行
从南京到杭州需要多少电,出行
去溧阳天目湖泡温泉哪家酒店好？,出行
去海南环岛需要办边防证吗？,出行
自驾去海南车子怎么坐轮渡？,出行
去重庆解放碑停车贵不贵？,出行
去成都大熊猫基地几点去人少？,出行
去新疆自驾需要边防证吗？,出行
去三亚电车充电方便吗？,出行
去长白山天池冬天能开车上去吗？,出行
去张家界玻璃桥恐高能走吗？,出行
进藏公路哪些垭口电车通行有低温续航风险,出行
上海迪士尼怎么玩比较省时,出行
我需要重庆网红景点打卡攻略,出行
推荐一个川渝适合专业徒步的路线,出行
搜一下本周重庆欢乐谷夜场门票优惠，老人能免票吗？,出行
去泰国，换泰铢在机场换还是市里换更划算？,出行
在新加坡旅行怎样省钱,出行
去三亚旅游，需要带哪些东西？,出行
去日本旅游需要办签证吗？护照要准备多久有效期？,出行
越南旅游有必要买旅行保险吗？买哪个比较好？,出行
去西藏前需要做什么身体准备？怎么预防高原反应？,出行
带 3 岁孩子去上海玩，有什么亲子游好地方推荐？,出行
蜜月旅行去马尔代夫，有什么浪漫的活动推荐？,出行
老年人去北京旅游，行程安排上要注意什么？,出行
第一次独自旅行，去厦门需要注意什么？,出行
在虹桥机场丢了东西，去哪里找？,出行
北京到杭州航班延误了，有什么权益可以争取？,出行
去京都，想体验一下传统的茶道，哪里可以参加？,出行
五一假期去九寨沟，怎么避开人潮？,出行
想找个国内小众、人少又好玩的地方。,出行
去青海湖拍油菜花，最佳拍摄时间和地点是哪里？,出行
北京旅行回来，怎么整理和保存照片比较好？,出行
现在去重庆图书馆需要提前预约吗？,出行
自驾去武隆仙女山，景区停车方便吗？收费多少？,出行
什么时候去黑山谷看红叶最好？,出行
搜一下本周重庆欢乐谷夜场门票优惠，老人能免票吗？,出行
三峡博物馆今天几点开门？周一闭馆吗？,出行
明天想去金佛山，下雨的话索道还开吗？,出行
坐长江索道可以带行李箱上去吗？,出行
洪崖洞里面有寄存行李的地方吗？,出行
G123 次列车从哪里出发？到哪里结束？,出行
我想知道后天去深圳的高铁有没有一等座？,出行
查一下昨天从广州到长沙的火车票,出行
自驾去云南大理，查洱海周边未来 3 天的天气，展示风力、降水概率，推荐环洱海骑行的适宜时段和防护装备,出行
我要去广州白云机场赶早 8 点的飞机， 查机场附近 24 小时营业的早餐店，展示距离、人均消费、导航路线,出行
查询厦门鼓浪屿景区明天的天气，展示降水时段、风力，推荐游览路线（避开雨天路段）和随身物品。,出行
查询明天北京的天气，展示 24 小时气温变化、降水概率、风力风向、空气质量指数（AQI），推荐出行穿衣建议,出行
我要订下周五广州白云机场到三亚凤凰机场的机票，查直飞航班、中转航班对比（时长 / 价格），标注免费托运行李额度。,出行
已买的深圳宝安机场到上海虹桥机场的 MU5123 次航班， 查实时航班动态（是否晚点、登机口变更）、机场登机流程,出行
查询明天北京南站到上海虹桥站的高铁票，展示发车时间、到达时长、余票数量、票价（二等座 / 一等座），按发车时间排序。,出行
我要订后天广州南站到长沙南站的动车票， 查最早一班和最晚一班的车次信息，包含检票口、是否支持电子票、换乘提示。,出行
自驾去黄山，查黄山景区停车场的实时车位余量、收费标准、是否支持无感支付，标注距离景区入口的步行时间,出行
查询乌鲁木齐地窝堡机场的机场酒店，展示步行可达的酒店名称、价格、含早情况、退房时间。,出行
自驾去张家界， 查沿途高速服务区的母婴室配置，展示是否有婴儿护理台、温奶器、哺乳室，按距离排序。,出行
去东京旅游，一个人一天大概花多少钱？,出行
我现在去汉庭酒店住一晚，需要多少钱？,出行
帮我查下CA1234 航班信息,出行
从这里到那里明天的火车票,出行
后天去北京的票,出行
我 1 月 15 号要去西安，帮我查一下那天的天气和飞机票。,出行
浦东机场 T2 航站楼在哪里？怎么走？,出行
今天中山陵人多吗？,出行
去机场路上堵车吗？,出行
学生去西湖景区有优惠吗,出行
上海迪士尼乐园最近有什么活动？,出行
黄山风景区现在开放吗？几点关门？,出行
1 月 18 日去欢乐谷，门票多少钱？,出行
故宫的门票多少钱？,出行
查一下从‘火星’到‘月球’的火车票。",出行
帮我查询一张昨天从北京到上海的机票。,出行
搜索一下明年国庆节北京到三亚的机票。,出行
我下周三要去杭州出差，再查一下周三早上从北京飞杭州最早的航班,出行
"""第一轮：“查一下明天北京到上海的火车票。”",出行
第二轮：“那后天呢？”",出行
明天杭州到上海是否有高铁票,出行
搜索今天下午3点以后，从广州到武汉的火车，只看高铁。,出行
搜索从成都到西安，时间最短的火车方案。,出行
重庆最近有什么灯光秀或者夜市活动吗？,出行
两个人周末在重庆玩两天，大概要花多少钱？,出行
去重庆的温泉酒店泡温泉，需要自己带泳衣吗？,出行
去云南流行的旅行方式有哪些？,出行
旅行对个人成长有什么好处？,出行
去新疆旅行时如何保障人身安全？,出行
在越南护照丢了怎么办？,出行
在越南旅行怎么防止财物被盗？,出行
日本旅游需要记住哪些紧急电话？,出行
去日本旅行要买意外险吗？,出行
去刚果护照有效期有什么要求？,出行
去越南的旅游签证类型有哪些？,出行
去新加坡办理旅游签证一般需要哪些材料？,出行
办泰国签证大概需要多长时间？,出行
什么是电子签证？怎么使用？,出行
去刚果旅游需要做哪些健康准备？,出行
去高原地区旅游，怎么预防高原反应？,出行
去越南旅游应该带哪些常用药？,出行
去非洲旅游需要接种哪些疫苗？,出行
去越南旅游如何尊重当地文化？,出行
去清真国家旅游，饮食上要注意什么？,出行
去寺庙参观，着装有什么讲究？,出行
在国外拍照需要注意哪些礼仪？,出行
去西藏后怎么减少不适感？,出行
去美国后如何快速调整时差？,出行
去新疆长途自驾需要注意什么？,出行
去越南需要国际驾照吗,出行
乘坐飞机，行李托运有什么规定？,出行
预订酒店时需要注意哪些条款？,出行
在新疆住酒店如何保障安全？,出行
到了一个陌生城市，怎么找到好吃的当地菜？,出行
在越南吃饭，怎么注意饮食卫生？,出行
在云南点菜，有什么技巧？,出行
在旅游景点购物如何避免被坑？,出行
什么是购物退税？怎么操作？,出行
在澳大利亚换汇，在哪里换比较划算？,出行
在美国消费，刷卡和付现金哪个更方便安全？,出行
在意大利购买商品，一定要索要发票吗？,出行
出门旅行，打包行李有什么技巧？,出行
去海边度假，应该带哪些衣物？,出行
去越南带电子产品需要注意什么？,出行
选择旅行箱，硬壳和软壳哪个好？,出行
带小孩出门旅行需要注意什么？,出行
老年人出门旅行，身体上要注意什么？,出行
一个人旅行，安全方面要特别注意什么？,出行
去山区徒步，需要准备哪些装备？,出行
在南京参加水上活动，安全注意事项有哪些？,出行
去越南旅行中遇到不如意怎么办？,出行
去湖南怎样做到环保旅行？,出行
去大理现在流行的旅行方式有哪些？,出行
