input,label
天窗通风，播放音乐同时打开车窗,多意图
天窗闭合，关闭车窗再开启音乐,多意图
打开主驾车窗，播放一路向北,多意图
打开副驾车窗，播放退后,多意图
打开左后车窗，播放枫,多意图
打开右后车窗，播放轨迹,多意图
关闭主驾车窗，播放心雨,多意图
关闭副驾车窗，播放逆鳞,多意图
关闭左后车窗，播放蜗牛,多意图
关闭右后车窗，播放星晴,多意图
四窗全开，播放龙泉,多意图
四窗全关，播放逆战,多意图
天窗打开，播放红尘客栈,多意图
天窗关闭，播放天涯过客,多意图
遮阳帘打开，播放说好不哭,多意图
遮阳帘关闭，播放最伟大的作品,多意图
车窗降到最低，播放 Mojito,多意图
车窗升到最高，播放粉色海洋,多意图
主驾半窗，播放还在流浪,多意图
副驾半窗，播放说好不哭,多意图
后排双窗半开，播放红颜如霜,多意图
后排双窗紧闭，播放倒影,多意图
一键开窗，播放不爱我就拉倒,多意图
一键关窗，播放等你下课,多意图
主驾留缝通风，播放明明就,多意图
副驾留缝通风，播放大笨钟,多意图
后排留缝通风，播放算什么男人,多意图
天窗微开，播放告白气球,多意图
天窗完全打开，播放简单爱,多意图
天窗完全关闭，播放安静,多意图
前窗全开，播放夜的第七章,多意图
后窗全开，播放威廉古堡,多意图
前窗关闭，播放夜曲,多意图
后窗关闭，播放黑色毛衣,多意图
左半侧车窗打开，播放珊瑚海,多意图
右半侧车窗打开，播放屋顶,多意图
左侧车窗关闭，播放千里之外,多意图
右侧车窗关闭，播放布拉格广场,多意图
开窗通风，继续播放周杰伦的歌曲,多意图
关窗密闭，重新从头播放歌曲,多意图
打开车窗，把音乐进度拉回开头,多意图
关闭车窗，把音乐进度跳到末尾,多意图
降下玻璃，拖动播放进度条,多意图
升起玻璃，重新加载歌曲,多意图
开启车窗通风，开启高音质播放,多意图
关闭车窗隔绝噪音，开启无损音质,多意图
打开主驾玻璃，关闭音乐均衡器,多意图
打开副驾玻璃，开启流行均衡模式,多意图
打开后排玻璃，开启重低音模式,多意图
关闭所有玻璃，关闭音效增强,多意图
天窗开启，打开环绕立体声,多意图
天窗闭合，关闭环绕音效,多意图
车窗半开，开启汽车音响增强,多意图
车窗全闭，恢复默认音响设置,多意图
打开车窗，播放周杰伦演唱会版本,多意图
关闭车窗，播放录音室原版歌曲,多意图
降下玻璃，播放现场live曲目,多意图
升起玻璃，播放高清录音版本,多意图
主驾车窗下降，切换无损音源,多意图
副驾车窗上升，切换标准音质,多意图
后排车窗打开，降低音效强度,多意图
后排车窗关闭，增强低音效果,多意图
前窗开启，调高高音增益,多意图
后窗关闭，调低高音增益,多意图
左侧车窗打开，开启人声增强,多意图
右侧车窗关闭，关闭人声增强,多意图
打开全部车窗，随机播放整张专辑,多意图
关闭全部车窗，顺序播放整张专辑,多意图
天窗翘起，播放范特西专辑曲目,多意图
天窗放平，播放八度空间歌曲,多意图
遮阳帘打开，播放叶惠美专辑,多意图
遮阳帘合上，播放七里香专辑,多意图
车窗降到三分之一，播放十一月的萧邦,多意图
车窗升到三分之二，播放依然范特西,多意图
主窗留缝，播放魔杰座专辑曲目,多意图
副窗留缝，播放跨时代专辑歌曲,多意图
后排车窗微开，播放十二新作曲目,多意图
后排车窗紧闭，播放周杰伦的床边故事,多意图
开窗透气，播放最伟大的作品整张专辑,多意图
关窗静坐，播放早期经典老歌合集,多意图
打开主驾玻璃，添加多首周杰伦歌曲,多意图
关闭主驾玻璃，清空待播曲目列表,多意图
打开副驾玻璃，置顶当前播放歌曲,多意图
关闭副驾玻璃，取消歌曲置顶,多意图
打开后排玻璃，把歌曲加入我喜欢,多意图
关闭后排玻璃，移除出我喜欢列表,多意图
主驾玻璃降下，上一曲调高音量,多意图
主驾玻璃升起，下一曲调低音量,多意图
副驾玻璃降下，暂停后调高音量,多意图
副驾玻璃升起，继续后降低音量,多意图
后排玻璃降下，开窗同时静音,多意图
后排玻璃升起，关窗解除静音,多意图
后窗半闭，解除静音继续播放,多意图
左侧车窗打开，切歌保持音量不变,多意图
右侧车窗关闭，切歌自动降低音量,多意图
四窗依次降下，循环播放古风歌曲,多意图
四窗依次升起，循环播放流行曲目,多意图
天窗一开一合，循环播放说唱歌曲,多意图
遮阳帘一开一闭，循环播放抒情慢歌,多意图
打开主副车窗，一边吹风一边听歌,多意图
关闭主副车窗，安静聆听歌曲,多意图
打开后排车窗，让后排也听见音乐,多意图
关闭后排车窗，只保留前排发声,多意图
车窗交替升降，不断切换周杰伦曲目,多意图
天窗反复启闭，随机更换播放专辑,多意图
降下玻璃吹风，继续播放当前歌曲,多意图
升起玻璃隔音，重新选择下一张专辑,多意图
只开主驾车窗，独自聆听周杰伦的歌,多意图
只开副驾车窗，副驾播放周杰伦曲目,多意图
只开后排左窗，后排单独播放音乐,多意图
只开后排右窗，右后播放歌曲,多意图
只打开天窗，开窗听歌享受晚风,多意图
只关闭天窗，密闭车厢欣赏乐曲,多意图
只拉开遮阳帘，通透环境播放音乐,多意图
只合上遮阳帘，避光安静听歌,多意图
车窗只降一小段，小声播放歌曲,多意图
车窗完全落到底，大声播放乐曲,多意图
车窗只升一小段，降低音乐音量,多意图
车窗完全关严实，拉高音乐响度,多意图
前排车窗半降，前排音量加大,多意图
后排车窗半升，后排音量减小,多意图
开窗换气，保持音乐持续播放,多意图
关窗隔音，不要中断正在播放的歌曲,多意图
打开车窗，不要暂停正在播放的音乐,多意图
关闭车窗，切歌不要降低音量,多意图
降下玻璃，播放歌曲不要开启降噪,多意图
升起玻璃，开启降噪继续听歌,多意图
主驾开窗，只让主驾位置声音更大,多意图
副驾开窗，强化副驾位置音响效果,多意图
后排开窗，加大后排声道音量,多意图
全车关窗，平衡全车所有声道音量,多意图
车窗逐级下降，一首接一首播放歌曲,多意图
车窗逐级上升，一张专辑接一张专辑播放,多意图
天窗分段开启，单曲循环多首曲目,多意图
遮阳帘分段关闭，列表循环整张歌单,多意图
打开车窗之后播放周杰伦的歌,多意图
播放歌曲之后再关闭车窗,多意图
先降下玻璃，再打开音乐,多意图
先关闭音乐，再升起玻璃,多意图
先翘起天窗，再切换歌曲,多意图
先切好曲目，再闭合天窗,多意图
先拉开遮阳帘，再调高音量,多意图
先调低音量，再合上遮阳帘,多意图
主驾玻璃慢慢降下，慢慢播放歌曲,多意图
副驾玻璃缓缓升起，缓缓切换曲目,多意图
后排玻璃缓慢开合，慢慢调节音量,多意图
天窗缓慢启闭，循序渐进更换歌单,多意图
车窗间歇性升降，不间断播放音乐,多意图
天窗间歇性开启，持续循环曲目,多意图
开窗通风十分钟，不间断播放周杰伦歌曲,多意图
关窗密闭车厢，完整听完一整张专辑,多意图
主驾车窗留一条缝隙，小声放歌,多意图
全车车窗留缝隙，轻声聆听乐曲,多意图
关闭所有缝隙，放大音乐响度,多意图
只留天窗缝隙，柔和播放曲目,多意图
打开车窗，把歌曲播放速度调至正常,多意图
关闭车窗，不要改变歌曲播放速度,多意图
降下玻璃，保持原速播放曲目,多意图
升起玻璃，不要开启倍速播放,多意图
开窗之后关闭倍速，正常播放歌曲,多意图
关窗之后取消慢放，原汁原味听歌,多意图
主驾开窗，关闭音频变速效果,多意图
副驾关窗，保持原声不变速,多意图
后排开窗，不要开启歌曲淡入淡出,多意图
后排关窗，保留曲目过渡效果,多意图
车窗全开，歌曲切换不要带淡入,多意图
车窗全闭，切歌添加淡入淡出效果,多意图
天窗打开，取消曲目过渡音效,多意图
天窗关闭，恢复正常切歌过渡,多意图
拉开遮阳帘，连贯不间断播放歌曲,多意图
合上遮阳帘，每首歌之间短暂停顿,多意图
打开车窗，歌曲连续不间断播放,多意图
关闭车窗，曲目之间留出短暂空白,多意图
降下玻璃，无缝衔接下一首曲目,多意图
升起玻璃，每首歌独立分段播放,多意图
前窗打开，连贯播放整张歌单,多意图
后窗关闭，每首歌曲单独播放,多意图
左侧车窗开启，歌曲连续播放不中断,多意图
右侧车窗闭合，每首歌独立从头播放,多意图
全车车窗交替开关，不间断循环周杰伦曲目,多意图
天窗与遮阳帘交替操作，持续播放精选曲目,多意图
打开主驾车窗，继续接着刚才的歌曲播放,多意图
关闭主驾车窗，重新从头开始播放整首歌,多意图
打开副驾车窗，从歌曲中间位置继续播放,多意图
关闭副驾车窗，回到歌曲起始位置播放,多意图
打开后排车窗，拖动进度跳到歌曲高潮,多意图
关闭后排车窗，回到歌曲开头重新播放,多意图
天窗开启，记忆播放进度继续收听,多意图
天窗关闭，清空播放进度从头再来,多意图
遮阳帘拉开，断点续播歌曲,多意图
遮阳帘合上，重置播放进度,多意图
车窗半开，记住上次播放到的位置,多意图
车窗紧闭，不保留历史播放进度,多意图
降下玻璃，自动记忆歌曲播放位置,多意图
升起玻璃，每次都从头播放曲目,多意图
只开前排车窗，断点续播整张歌单,多意图
只关后排车窗，每一次都从头播放,多意图
只开一侧车窗，保留播放历史记录,多意图
只闭一侧车窗，清空所有播放记录,多意图
四窗轮流开启，不间断续播歌曲,多意图
天窗反复开关，重置播放进度,多意图
开窗吹风，继续接着进度收听歌曲,多意图
关窗静坐，清空进度重新播放曲目,多意图
主驾开窗，继续播放上次没听完的歌,多意图
副驾关窗，重新选择新的周杰伦曲目,多意图
后排开窗，打开上次收听的歌单,多意图
天窗微开，调取历史播放记录,多意图
天窗闭合，清空全部历史记录,多意图
遮阳帘半开，保留收藏的所有曲目,多意图
遮阳帘全关，清空所有收藏歌曲,多意图
车窗降一半，继续播放收藏曲目,多意图
车窗升一半，重新挑选新歌播放,多意图
全车开窗，随机从收藏里挑歌,多意图
全车关窗，顺序播放收藏歌单,多意图
前窗开启，只播放收藏里的慢歌,多意图
后窗关闭，只播放收藏里的快歌,多意图
左侧开窗，只播放收藏古风曲目,多意图
右侧关窗，只播放收藏流行歌曲,多意图
打开车窗，播放收藏里的合唱曲目,多意图
关闭车窗，只播放周杰伦独唱歌曲,多意图
降下玻璃，只播放专辑原版曲目,多意图
升起玻璃，播放现场改编版本,多意图
天窗开启，优先播放高音质音源,多意图
天窗关闭，切换为普通音质播放,多意图
遮阳帘打开，优先加载无损歌曲,多意图
遮阳帘合上，使用压缩音源播放,多意图
车窗全开，优先缓存整首歌曲,多意图
车窗全闭，边缓冲边实时播放,多意图
主驾开窗，预加载下一首曲目,多意图
副驾关窗，不提前缓存歌曲,多意图
后排开窗，后台自动缓存整张专辑,多意图
后排关窗，只缓存当前播放曲目,多意图
天窗翘起，开启自动缓存功能,多意图
天窗放平，关闭后台自动缓存,多意图
拉开遮阳帘，允许后台下载歌曲,多意图
合上遮阳帘，禁止后台下载音频,多意图
车窗留缝，只在Wi-Fi下缓存歌曲,多意图
车窗密闭，允许流量播放音乐,多意图
前窗半开，优先使用无线网络播放,多意图
后窗半闭，允许移动网络播放曲目,多意图
左侧车窗开启，关闭流量播放权限,多意图
右侧车窗闭合，开启流量播放权限,多意图
四窗交替升降，切换网络播放模式,多意图
天窗反复启闭，切换缓存策略,多意图
打开车窗，关闭音乐自动续播,多意图
关闭车窗，开启断电记忆续播,多意图
降下玻璃，熄火保存播放进度,多意图
升起玻璃，熄火清空播放进度,多意图
主驾开窗，下次上车接着收听,多意图
副驾关窗，下次上车重新开始播放,多意图
后排开窗，保留上次播放专辑,多意图
后排关窗，上车随机更换专辑,多意图
天窗开启，保留歌单播放顺序,多意图
天窗关闭，上车自动打乱歌单顺序,多意图
遮阳帘拉开，维持原有播放顺序,多意图
遮阳帘合上，每次上车随机打乱顺序,多意图
车窗半开，保持固定歌曲排序,多意图
车窗紧闭，自动打乱曲目顺序,多意图
全车开窗，顺序循环整张专辑,多意图
全车关窗，随机循环全部曲目,多意图
前窗开启，只循环当前选中歌单,多意图
后窗关闭，随机调取所有歌单曲目,多意图
左侧开窗，限定只播放选定专辑,多意图
右侧关窗，随机挑选任意专辑歌曲,多意图
天窗一开一合，切换顺序与随机模式,多意图
遮阳帘一开一闭，切换列表与单曲模式,多意图
打开车窗，锁定当前播放歌单,多意图
关闭车窗，自动切换其他歌单,多意图
降下玻璃，固定只播放周杰伦曲目,多意图
升起玻璃，只在周杰伦歌库里随机选歌,多意图
主驾开窗，锁定歌手不更换艺人,多意图
副驾关窗，始终只播放周杰伦作品,多意图
后排开窗，限定只播放华语流行曲目,多意图
后排关窗，只播放周杰伦个人专辑,多意图
天窗开启，不跳出当前歌手曲库,多意图
天窗关闭，始终锁定周杰伦曲目,多意图
拉开遮阳帘，固定当前歌手不变,多意图
合上遮阳帘，只检索周杰伦所有歌曲,多意图
车窗逐级下降，锁定播放范围不变,多意图
车窗逐级上升，只在选定曲库内切歌,多意图
天窗分段开启，始终只播放周杰伦曲目,多意图
打开车窗，导航到南京,多意图
关闭车窗，导航到南京,多意图
把车窗降到一半，导航到南京,多意图
把车窗升到一半，导航到南京,多意图
打开主驾车窗，导航到南京,多意图
打开副驾车窗，导航到南京,多意图
打开左后车窗，导航到南京,多意图
打开右后车窗，导航到南京,多意图
关闭主驾车窗，导航到南京,多意图
关闭副驾车窗，导航到南京,多意图
关闭左后车窗，导航到南京,多意图
关闭右后车窗，导航到南京,多意图
全部车窗降下，导航到南京,多意图
关闭所有车窗，导航到南京,多意图
打开天窗，导航到南京,多意图
关闭天窗，导航到南京,多意图
天窗翘起通风，导航到南京,多意图
打开遮阳帘，导航到南京,多意图
关闭遮阳帘，导航到南京,多意图
降下主驾车窗，重新规划去往南京的路线,多意图
升起主驾车窗，避开拥堵导航去南京,多意图
降下副驾车窗，选择高速路线前往南京,多意图
升起副驾车窗，优先国道导航到南京,多意图
打开后排车窗，躲避收费站导航到南京,多意图
关闭后排车窗，不走收费路段去南京,多意图
全开四扇车窗，导航设置不走高架去南京,多意图
紧闭全部车窗，优先快速路前往南京,多意图
天窗打开，规划最短距离去往南京,多意图
天窗关闭，选择用时最少路线导航南京,多意图
车窗半开，导航避开红绿灯前往南京,多意图
车窗紧闭，设置不走市区道路去南京,多意图
主驾车窗留缝，把目的地设为南京,多意图
副驾车窗留缝，将终点定位到南京,多意图
后排车窗留缝隙，导航目的地改成南京,多意图
一键降下车窗，重新搜索去往南京的路线,多意图
一键升上车窗，重新加载南京的导航路线,多意图
打开主副车窗，语音导航前往南京,多意图
关闭主副车窗，开启静音导航去南京,多意图
前排车窗全开，放大导航语音音量,多意图
前排车窗关闭，调低导航播报音量,多意图
后排车窗全开，只播报关键路况,多意图
后排车窗关闭，全程详细语音播报,多意图
天窗微开，开启实时路况导航,多意图
天窗闭合，关闭路况实时更新,多意图
拉开遮阳帘，开启车道指引,多意图
合上遮阳帘，关闭车道提醒,多意图
降下主驾玻璃，放大地图视图,多意图
升起主驾玻璃，缩小地图画面,多意图
降下副驾玻璃，切换2D地图模式,多意图
升起副驾玻璃，切换3D立体地图,多意图
降下左后车窗，开启白天地图配色,多意图
升起左后车窗，切换夜间黑夜模式,多意图
降下右后车窗，自动切换日夜地图,多意图
升起右后车窗，固定保持白天模式,多意图
四窗全开，开启高速放大视图,多意图
四窗全关，保持地图统一缩放比例,多意图
打开天窗，开启电子眼提醒,多意图
关闭天窗，关闭测速播报,多意图
打开遮阳帘，提醒前方违章拍照,多意图
关闭遮阳帘，取消摄像头提示,多意图
主驾玻璃下降，导航躲避堵车路段,多意图
主驾玻璃上升，重新规划绕行路线,多意图
副驾玻璃下降，避开施工道路前往南京,多意图
副驾玻璃上升，绕开事故路段去往南京,多意图
后排玻璃下降，避开限行区域导航南京,多意图
后排玻璃上升，不限行路线前往目的地,多意图
前窗半降，设置途经服务区前往南京,多意图
前窗半升，中途不停靠直达南京,多意图
后窗半开，途经镇江再去往南京,多意图
后窗半闭，直达终点中途不停留,多意图
左侧车窗打开，途经扬州导航到南京,多意图
右侧车窗关闭，不经过小城市直达南京,多意图
车窗留缝，开启货车路线规划,多意图
车窗紧闭，设置小轿车出行路线,多意图
天窗翘起，开启不走轮渡路线,多意图
天窗放平，允许轮渡通行方案,多意图
打开主驾车窗，导航到南京市中心,多意图
关闭主驾车窗，导航到南京南站,多意图
打开副驾车窗，导航到南京夫子庙,多意图
关闭副驾车窗，导航到玄武湖景区,多意图
打开左后车窗，导航到南京禄口机场,多意图
关闭左后车窗，导航到南京站,多意图
打开右后车窗，导航到秦淮河风景区,多意图
关闭右后车窗，导航到老门东街区,多意图
全开所有车窗，导航到南京博物院,多意图
关闭全部车窗，导航到栖霞山风景区,多意图
天窗开启，导航到牛首山佛顶宫,多意图
天窗关闭，导航到莫愁湖公园,多意图
拉开遮阳帘，导航到鸡鸣寺,多意图
合上遮阳帘，导航到紫金山天文台,多意图
主驾半开窗，导航到河西CBD,多意图
主驾关紧车窗，导航到浦口高新区,多意图
副驾半开窗，导航到江宁大学城,多意图
副驾紧闭车窗，导航到溧水城区,多意图
后排车窗半开，导航到高淳老街,多意图
后排车窗紧闭，导航到汤山温泉度假区,多意图
一键开窗，把终点设置为南京鼓楼区,多意图
一键关窗，目的地修改为建邺区,多意图
车窗降到三分之一，导航去往秦淮区,多意图
车窗升到三分之二，导航前往雨花台区,多意图
主窗留缝，导航到六合区,多意图
副窗留缝，导航到栖霞区,多意图
后排微开窗，导航到浦口区,多意图
后排关严实，导航到江宁区,多意图
开窗通风，重新发起导航前往南京,多意图
关窗密闭，继续沿着当前路线驶向南京,多意图
降下玻璃，暂停导航规划,多意图
升起玻璃，继续开启导航指引,多意图
打开主驾玻璃，取消当前导航路线,多意图
关闭主驾玻璃，重新发起新导航,多意图
打开副驾玻璃，删除历史目的地,多意图
关闭副驾玻璃，清空全部导航记录,多意图
打开后排玻璃，收藏南京为常用地址,多意图
关闭后排玻璃，把南京设为家庭住址,多意图
天窗开启，保存去往南京的路线,多意图
天窗关闭，删除保存好的路线方案,多意图
车窗全开，多路线对比去往南京,多意图
车窗全关，只保留一条最优路线,多意图
主驾玻璃降下，开启偏航重新规划,多意图
主驾玻璃升起，关闭自动重新规划,多意图
副驾玻璃降下，一旦走错立刻重新算路,多意图
副驾玻璃升起，不自动更换行驶路线,多意图
后排玻璃降下，开启前方拥堵预警,多意图
后排玻璃升起，取消道路拥堵提醒,多意图
前窗全开，播报前方车道变窄,多意图
前窗全关，关闭车道变化提醒,多意图
后窗打开，提示前方道路变窄,多意图
后窗关闭，不播报道路路况变化,多意图
左窗开启，开启红绿灯倒计时提醒,多意图
右窗闭合，取消红绿灯倒计时播报,多意图
天窗一开一合，切换高速优先和不走高速,多意图
遮阳帘一开一闭，切换时间优先和距离优先,多意图
打开主副车窗，全程播报道路名称,多意图
关闭主副车窗，只播报转弯掉头指令,多意图
打开后排车窗，放大导航语音,多意图
关闭后排车窗，降低播报音量,多意图
车窗交替升降，开启连续语音播报,多意图
天窗反复启闭，开启简洁短句播报,多意图
只开主驾车窗，单人导航前往南京,多意图
只开副驾车窗，开启结伴出行导航方案,多意图
只开后排车窗，开启客运车辆路线规划,多意图
只关闭天窗，开启私家车出行导航,多意图
只拉开遮阳帘，开启高速收费提醒,多意图
只合上遮阳帘，关闭过路费播报,多意图
车窗只降一小段，开启夜间语音降低音量,多意图
车窗完全落到底，保持正常播报音量,多意图
前排车窗半降，开启连续道路指引,多意图
后排车窗半升，只播报转弯关键指令,多意图
开窗换气，保持导航持续运行不中断,多意图
关窗隔音，不要暂停正在进行的导航,多意图
打开车窗，不要关闭路线导航,多意图
关闭车窗，切路不重新刷新路线,多意图
降下玻璃，开启离线地图导航,多意图
升起玻璃，使用在线实时地图,多意图
主驾开窗，优先加载离线数据包,多意图
副驾关窗，全程使用网络地图数据,多意图
后排开窗，开启弱网模式导航,多意图
后排关窗，保证网络实时更新路况,多意图
天窗开启，开启离线路线缓存,多意图
天窗闭合，实时在线更新道路信息,多意图
拉开遮阳帘，提前下载南京区域地图,多意图
合上遮阳帘，不提前缓存离线地图,多意图
车窗全开，导航时自动下载地图资源,多意图
车窗全闭，禁止后台自动下载地图,多意图
主驾玻璃慢慢降下，缓慢加载导航路线,多意图
副驾玻璃缓缓升起，稳定保持当前路线,多意图
后排玻璃缓慢开合，持续更新前方路况,多意图
天窗缓慢启闭，不断刷新拥堵信息,多意图
车窗间歇性升降，导航持续不间断运行,多意图
天窗间歇性开启，路线实时保持更新,多意图
开窗通风，全程保持导航后台运行,多意图
关窗密闭，熄车自动保存导航位置,多意图
主驾车窗留一条缝隙，后台持续保留路线,多意图
全车车窗留缝，熄车保留目的地信息,多意图
关闭所有缝隙，下次上车清空导航记录,多意图
只留天窗缝隙，保留上次行驶路线,多意图
打开车窗，保持地图自动旋转,多意图
关闭车窗，锁定地图正北朝上,多意图
降下玻璃，车头始终朝上跟随路线,多意图
升起玻璃，固定地图方位不变,多意图
开窗之后开启车头跟随模式,多意图
关窗之后锁定正北固定视角,多意图
主驾开窗，开启道路实景图,多意图
副驾关窗，使用普通平面地图,多意图
后排开窗，开启AR实景导航,多意图
后排关窗，关闭实景道路画面,多意图
天窗打开，开启路口放大图,多意图
天窗关闭，取消路口特写画面,多意图
前窗打开，转弯自动放大路口,多意图
后窗关闭，全程保持统一缩放,多意图
左侧车窗开启，开启高架分层显示,多意图
右侧车窗闭合，关闭高架楼层区分,多意图
打开车窗，显示沿途加油站位置,多意图
关闭车窗，隐藏沿途服务区标记,多意图
降下玻璃，显示沿途停车场信息,多意图
升起玻璃，隐藏停车点位标注,多意图
天窗开启，显示沿途充电桩位置,多意图
天窗关闭，隐藏新能源充电站点,多意图
拉开遮阳帘，开启沿途美食点位,多意图
合上遮阳帘，隐藏周边生活兴趣点,多意图
车窗半开，只显示道路和导航线,多意图
车窗紧闭，精简地图多余图标,多意图
全车开窗，显示全部POI兴趣点,多意图
全车关窗，隐藏所有周边地标,多意图
前窗开启，开启收费站提示,多意图
后窗关闭，隐藏高速出入口标记,多意图
左侧开窗，开启隧道灯光提醒,多意图
右侧关窗，取消隧道通行提示,多意图
打开车窗，提醒前方进入隧道,多意图
关闭车窗，不播报隧道路段信息,多意图
降下玻璃，提示前方桥面横风路段,多意图
升起玻璃，取消特殊路段预警,多意图
天窗翘起，开启陡坡路段提醒,多意图
天窗放平，关闭坡道路况提示,多意图
遮阳帘拉开，提醒急弯路段,多意图
遮阳帘合上，取消弯道预警提示,多意图
打开主驾车窗，导航途经高速服务区休息,多意图
关闭主驾车窗，直达南京中途不停服务区,多意图
打开副驾车窗，中途停靠常州服务区,多意图
关闭副驾车窗，中途停靠无锡服务区,多意图
打开后排车窗，途经太湖路段去往南京,多意图
关闭后排车窗，避开湖滨道路直达终点,多意图
天窗开启，绕行避开市区红绿灯,多意图
天窗关闭，穿过市区直达目的地,多意图
车窗全开，绕开城市快速路拥堵,多意图
车窗全闭，走城市高架快速通行,多意图
主驾开窗，避开早高峰拥堵路段,多意图
副驾关窗，正常时段常规路线出行,多意图
后排开窗，躲避晚高峰城区车流,多意图
后排关窗，正常穿过晚高峰城区道路,多意图
先降下玻璃，再设置导航终点南京,多意图
先设置好目的地，再升上车窗,多意图
先翘起天窗，再切换路线方案,多意图
先选定行驶路线，再闭合天窗,多意图
先拉开遮阳帘，再打开AR导航,多意图
先关闭实景模式，再合上遮阳帘,多意图
主驾开窗，把途经点设置为镇江,多意图
副驾关窗，删除所有途经地点,多意图
后排开窗，增加中途停靠点,多意图
后排关窗，清空所有中途途经地,多意图
天窗微开，设置多个途经站点,多意图
天窗闭合，只保留起点和终点,多意图
车窗降一半，调整途经点顺序,多意图
车窗升一半，一键清空途经路线,多意图
全车开窗，添加多个停靠服务区,多意图
全车关窗，删除所有临时停靠点,多意图
前窗开启，设置避开所有高速路段,多意图
后窗关闭，优先选择高速公路通行,多意图
左侧开窗，全程不走收费道路,多意图
右侧关窗，允许通行收费高速,多意图
四窗轮流开启，反复切换高速和国道路线,多意图
天窗反复开关，切换收费与免费方案,多意图
打开车窗，开启货车限行规避,多意图
关闭车窗，取消限行路段躲避,多意图
降下玻璃，避开外地车限行区域,多意图
升起玻璃，不躲避城市限行路段,多意图
主驾玻璃下降，开启限时禁行提醒,多意图
主驾玻璃上升，取消交通管制预警,多意图
副驾玻璃下降，避开临时道路管制,多意图
副驾玻璃上升，正常通行管制路段,多意图
后排玻璃下降，躲避临时封路区域,多意图
后排玻璃上升，不绕行临时封道路段,多意图
开窗吹风，导航自动规避临时事故,多意图
关窗静坐，正常通行事故拥堵路段,多意图
只开前排车窗，开启节假日路线规划,多意图
只关后排车窗，使用日常工作日路线,多意图
只开一侧车窗，开启春运高速方案,多意图
只闭一侧车窗，使用普通日常路线,多意图
车窗逐级下降，开启节假日避堵方案,多意图
车窗逐级上升，恢复常规日常路线,多意图
天窗分段开启，开启夜间长途导航模式,多意图
遮阳帘分段关闭，切换日间短途导航模式,多意图
打开车窗，持续播报前方违章摄像头,多意图
关闭车窗，只播报测速拍照点位,多意图
降下玻璃，提示区间测速起点终点,多意图
升起玻璃，只播报单点测速设备,多意图
天窗打开，提醒前方流动测速路段,多意图
天窗关闭，取消流动测速预警,多意图
拉开遮阳帘，开启学校路段提醒,多意图
合上遮阳帘，取消学校区域限速提示,多意图
车窗半开，播报前方限速数值,多意图
车窗紧闭，只提醒超速不要播报数字,多意图
主驾开窗，超速立即语音提醒,多意图
副驾关窗，只弹出文字警告不语音播报,多意图
后排开窗，开启道路限速持续提醒,多意图
后排关窗，仅在超速时发出提示,多意图
打开主驾玻璃，把导航音量调到三十,多意图
关闭主驾玻璃，把播报音量调到五十,多意图
打开副驾玻璃，降低导航语音音量,多意图
关闭副驾玻璃，提高道路播报响度,多意图
打开后排玻璃，导航语音静音,多意图
关闭后排玻璃，解除语音静音,多意图
天窗开启，把播报语速调快,多意图
天窗闭合，把语音语速调慢,多意图
拉开遮阳帘，使用男声导航语音,多意图
合上遮阳帘，切换女声播报语音,多意图
车窗全开，更换成方言语音导航,多意图
车窗全闭，恢复标准普通话播报,多意图
主驾玻璃降下，开启简洁导航模式,多意图
主驾玻璃升起，切换完整播报模式,多意图
副驾玻璃降下，精简转弯指令,多意图
副驾玻璃升起，每一条道路都详细播报,多意图
后排玻璃降下，只播报关键转向,多意图
后排玻璃升起，全程逐段道路讲解,多意图
前窗半开，关闭多余道路提示,多意图
后窗半闭，开启全部路况信息播报,多意图
左侧车窗打开，关闭临时施工提醒,多意图
右侧车窗关闭，开启道路施工预警,多意图
四窗交替升降，切换路况提醒等级,多意图
天窗反复启闭，精简播报信息密度,多意图
打开车窗，继续沿着现有路线开往南京,多意图
关闭车窗，重新计算全新的行驶路线,多意图
降下玻璃，保留当前导航不退出,多意图
升起玻璃，关闭整条导航任务,多意图
天窗开启，后台保持导航运行,多意图
天窗关闭，彻底结束本次路线规划,多意图
遮阳帘拉开，熄车保留导航任务,多意图
遮阳帘合上，熄火自动清空目的地,多意图
车窗留缝，下次上车继续去往南京,多意图
车窗密闭，上车自动清空所有导航任务,多意图
主驾开窗，保存南京为常用目的地,多意图
副驾关窗，清除全部常用地址记录,多意图
后排开窗，把路线加入我的行程,多意图
后排关窗，删除所有行程记录,多意图
天窗微开，同步导航行程到云端,多意图
天窗闭合，关闭行程云同步功能,多意图
车窗降到最低，开启手机互联导航投屏,多意图
车窗升到最高，只在车机屏幕显示路线,多意图
前排车窗全开，全屏展示导航地图,多意图
前排车窗关闭，缩小地图画面留出信息栏,多意图
后排车窗半开，放大前方道路视图,多意图
后排车窗紧闭，保持全局俯瞰地图,多意图
打开天窗，开启车道保持指引,多意图
关闭天窗，关闭车道线道路提示,多意图
拉开遮阳帘，显示道路车道数量,多意图
合上遮阳帘，隐藏车道标线信息,多意图
开窗之后打开实时油价提醒,多意图
关窗之后隐藏沿途油价信息,多意图
降下玻璃，显示沿途高速出入口,多意图
升起玻璃，隐藏上下高速口标记,多意图
主驾开窗，开启轮渡航线规划,多意图
副驾关窗，禁止轮渡只走陆路,多意图
后排开窗，允许走桥梁过江,多意图
后排关窗，避开过江大桥选择隧道,多意图
